GyX 1,GyY 1,GyZ 1,AcX 1,AcY 1,AcZ 1,GyX 2,GyY 2,GyZ 2,AcX 2,AcY 2,AcZ 2,activity
-10,-5,-1,-8.598925591,-1.73222661,3.26347661,14,-9,0,-7.818945408,3.282617331,4.292285442,2
-10,-5,-2,-8.589355469,-1.713086009,3.258691549,13,-9,0,-7.809375286,3.301757813,4.311425686,2
-10,-5,-2,-8.584570885,-1.703515649,3.25390625,13,-9,-1,-7.818945408,3.306543112,4.306640625,2
-10,-5,-2,-8.589355469,-1.674804688,3.258691549,13,-8,-1,-7.814160347,3.301757813,4.301855564,2
-9,-5,-2,-8.589355469,-1.655664086,3.268261671,13,-8,-1,-7.814160347,3.306543112,4.287499905,2
-9,-5,-1,-8.584570885,-1.636523485,3.268261671,13,-8,-1,-7.814160347,3.311328173,4.311425686,2
-9,-5,0,-8.570215225,-1.603027344,3.27304697,13,-8,-1,-7.795019627,3.330468893,4.340137005,2
-10,-4,0,-8.551074028,-1.588671923,3.268261671,13,-8,-1,-7.785449505,3.335253954,4.354492188,2
-10,-4,1,-8.536719322,-1.583886743,3.282617331,13,-8,-2,-7.804590225,3.335253954,4.354492188,2
-10,-4,2,-8.531933784,-1.583886743,3.282617331,12,-8,-2,-7.761523724,3.344824314,4.364062786,2
-9,-4,4,-8.551074028,-1.598242164,3.27304697,12,-7,-2,-7.756738663,3.368750095,4.373632908,2
-9,-3,5,-8.536719322,-1.598242164,3.287402391,12,-7,-1,-7.785449505,3.392675877,4.397558689,2
-9,-3,6,-8.546289444,-1.617382884,3.301757813,11,-7,-1,-7.814160347,3.397460938,4.411914349,2
-9,-3,7,-8.541503906,-1.631738305,3.277832031,11,-7,-2,-7.814160347,3.411816359,4.426269531,2
-9,-3,8,-8.536719322,-1.646093726,3.282617331,10,-7,-1,-7.780664444,3.407031298,4.440625191,2
-9,-3,9,-8.527148247,-1.655664086,3.301757813,10,-7,-1,-7.737597942,3.392675877,4.43584013,2
-10,-3,10,-8.512793541,-1.684375048,3.311328173,10,-7,-1,-7.704101563,3.368750095,4.445410252,2
-9,-3,11,-8.498437881,-1.708300829,3.311328173,10,-7,-1,-7.699316502,3.363964796,4.431054592,2
-10,-3,11,-8.498437881,-1.713086009,3.320898533,11,-7,0,-7.68974638,3.363964796,4.40234375,2
-10,-3,12,-8.508008003,-1.72265625,3.311328173,11,-7,0,-7.704101563,3.397460938,4.373632908,2
-11,-3,12,-8.512793541,-1.741796851,3.296972752,10,-7,0,-7.732812881,3.416601658,4.349707127,2
-12,-4,12,-8.527148247,-1.770507813,3.287402391,9,-7,0,-7.737597942,3.43574214,4.349707127,2
-13,-4,12,-8.531933784,-1.804003954,3.282617331,8,-6,0,-7.756738663,3.430957079,4.349707127,2
-14,-4,13,-8.546289444,-1.823144555,3.277832031,7,-6,0,-7.756738663,3.416601658,4.340137005,2
-14,-4,13,-8.574999809,-1.837500095,3.282617331,6,-5,0,-7.751953125,3.397460938,4.349707127,2
-15,-4,13,-8.584570885,-1.866210938,3.27304697,5,-4,0,-7.761523724,3.387890577,4.359277248,2
-15,-4,12,-8.574999809,-1.870996118,3.268261671,3,-3,0,-7.761523724,3.373535156,4.387988567,2
-15,-4,12,-8.579785347,-1.866210938,3.268261671,2,-2,0,-7.756738663,3.378320456,4.426269531,2
-16,-4,13,-8.589355469,-1.851855516,3.27304697,0,-1,0,-7.751953125,3.354394674,4.459765911,2
-18,-4,13,-8.61328125,-1.827929735,3.27304697,-1,0,0,-7.723242283,3.311328173,4.488476753,2
-20,-5,13,-8.641992569,-1.789648414,3.258691549,-3,1,0,-7.694531441,3.282617331,4.531543255,2
-23,-6,13,-8.752051353,-1.72744143,3.268261671,-5,2,0,-7.665820599,3.25390625,4.545898438,2
-27,-8,12,-8.890820503,-1.617382884,3.225195408,-8,4,0,-7.632324219,3.229980469,4.512402534,2
-35,-10,12,-9.06308651,-1.507324219,3.153418064,-10,5,0,-7.637109756,3.182128906,4.454980373,2
-43,-12,12,-9.244921684,-1.397265673,3.100781202,-10,6,-1,-7.608398438,3.08164072,4.416699409,2
-54,-14,12,-9.407617569,-1.33505857,3.019433737,-7,7,-2,-7.670605659,3.014648438,4.359277248,2
-63,-16,11,-9.551172256,-1.34941411,2.966796875,-2,7,-3,-7.67539072,3.009863377,4.282714844,2
-70,-17,11,-9.594238281,-1.469043016,2.942871094,4,7,-4,-7.67539072,3.029003859,4.201367378,2
-72,-18,11,-9.541602135,-1.54560554,2.995507956,13,6,-5,-7.646679878,3.033789158,4.129590034,2
-71,-19,10,-9.350195885,-1.593457103,3.029003859,22,6,-6,-7.608398438,3.239550829,4.024316311,2
-68,-20,9,-9.053515434,-1.52646482,3.07207036,27,5,-7,-7.589258194,3.555371046,3.952539206,2
-66,-21,8,-8.799902916,-1.378125072,3.143847704,30,4,-6,-7.560546875,4.005176067,3.83769536,2
